index,image_id,is_target,buffer_index,timestamp
0,1,0,9940,42.348106
1,9,0,10088,42.952229
2,4,0,10224,43.512967
3,17,0,10372,44.083407
4,19,0,10480,44.658384
5,15,0,10656,45.223105
6,9,0,10804,45.816039
7,15,0,10948,46.381939
8,0,0,11080,46.958106
9,16,0,11240,47.551511
10,10,0,11392,48.196053
11,19,0,11520,48.692270
12,8,0,11676,49.300768
13,0,0,11808,49.825737
14,18,0,11956,50.405711
15,6,0,12088,50.983838
16,4,0,12236,51.602339
17,2,0,12384,52.123140
18,5,0,12532,52.718478
19,3,0,12672,53.295969
20,11,0,12816,53.859513
21,9,0,12956,54.423092
22,10,0,13104,55.001089
23,19,0,13252,55.588059
24,9,0,13392,56.160797
25,17,0,13536,56.724923
26,8,0,13680,57.298305
27,6,0,13832,57.912463
28,13,0,13964,58.448251
29,17,0,14104,59.024862
30,18,0,14252,59.599706
31,3,0,14400,60.203344
32,14,0,14548,60.790826
33,9,0,14684,61.323076
34,0,0,14828,61.898136
35,11,0,14964,62.473090
36,16,0,15116,63.058101
37,6,0,15256,63.623126
38,18,0,15400,64.199456
39,5,0,15548,64.792875
40,1,0,15700,65.390600
41,17,0,15832,65.923068
42,13,0,15988,66.553412
43,2,0,16120,67.073147
44,4,0,16264,67.648152
45,2,0,16416,68.272045
46,17,0,16556,68.820422
47,14,0,16700,69.403132
48,15,0,16848,70.010086
49,4,0,16980,70.530772
50,8,0,17124,71.098108
51,2,0,17280,71.727249
52,13,0,17412,72.250931
53,4,0,17560,72.841559
54,5,0,17708,73.421195
55,19,0,17840,73.975309
56,2,0,17988,74.558181
57,18,0,18124,75.175515
58,15,0,18276,75.717485
59,3,0,18428,76.308094
60,0,0,18560,76.849539
61,1,0,18716,77.463219
62,7,0,18852,77.998186
63,10,0,19000,78.578456
64,16,0,19144,79.162352
65,15,0,19292,79.770691
66,12,0,19424,80.298103
67,5,0,19568,80.873248
68,14,0,19720,81.464380
69,13,0,19864,82.045714
70,14,0,20008,82.617789
71,7,0,20152,83.226935
72,12,0,20288,83.763381
73,3,0,20432,84.323138
74,1,0,20584,84.928516
75,14,0,20716,85.506090
76,11,0,20868,86.084822
77,12,0,21016,86.654242
78,16,0,21156,87.224426
79,0,0,21300,87.782202
80,12,0,21432,88.369942
81,7,0,21580,88.929846
82,13,0,21732,89.542000
83,10,0,21872,90.126215
84,3,0,22008,90.664182
85,5,0,22156,91.247309
86,8,0,22308,91.837182
87,10,0,22440,92.373098
88,7,0,22588,92.960150
89,19,0,22744,93.577977
90,11,0,22876,94.098099
91,16,0,23000,94.685377
92,11,0,23164,95.268045
93,7,0,23312,95.860936
94,6,0,23452,96.413223
95,12,0,23608,97.029539
96,8,0,23732,97.548113
97,18,0,23876,98.123112
98,1,0,24028,98.715551
99,6,0,24168,99.304883
