index,image_id,is_target,buffer_index,timestamp
0,16,0,46548,189.674346
1,14,0,46692,190.249316
2,12,0,46844,190.856135
3,9,0,46984,191.419501
4,15,0,47132,192.013408
5,9,0,47280,192.595791
6,17,0,47412,193.124416
7,5,0,47556,193.705951
8,9,0,47708,194.309400
9,18,0,47848,194.869503
10,15,0,47992,195.440385
11,11,0,48132,196.006225
12,2,0,48272,196.574327
13,12,0,48420,197.159458
14,4,0,48568,197.751362
15,12,0,48716,198.342551
16,14,0,48852,198.890621
17,8,0,49004,199.499209
18,10,0,49136,200.024315
19,6,0,49284,200.612944
20,4,0,49428,201.188350
21,17,0,49560,201.749313
22,8,0,49720,202.357680
23,0,0,49860,202.924188
24,18,0,50008,203.511834
25,16,0,50144,204.049328
26,5,0,50292,204.645737
27,10,0,50420,205.201085
28,1,0,50584,205.821529
29,18,0,50724,206.370673
30,6,0,50860,206.924338
31,2,0,51004,207.499325
32,7,0,51156,208.095257
33,17,0,51296,208.659651
34,1,0,51436,209.224355
35,5,0,51580,209.799399
36,13,0,51732,210.404200
37,7,0,51868,210.951664
38,11,0,52012,211.524323
39,19,0,52160,212.113383
40,8,0,52304,212.694579
41,11,0,52444,213.249397
42,18,0,52592,213.842906
43,13,0,52736,214.426738
44,6,0,52876,214.974342
45,19,0,53028,215.588440
46,5,0,53168,216.159693
47,0,0,53312,216.720135
48,7,0,53448,217.274326
49,0,0,53596,217.861910
50,13,0,53744,218.459494
51,19,0,53896,219.055333
52,10,0,54024,219.574365
53,9,0,54172,220.164424
54,16,0,54324,220.774491
55,14,0,54456,221.299338
56,3,0,54604,221.887982
57,1,0,54748,222.467451
58,11,0,54884,223.024339
59,1,0,55036,223.614662
60,2,0,55176,224.180434
61,15,0,55316,224.749351
62,5,0,55468,225.351999
63,4,0,55612,225.928997
64,15,0,55756,226.503029
65,11,0,55900,227.076903
66,10,0,56036,227.624407
67,16,0,56184,228.217578
68,9,0,56332,228.797910
69,17,0,56468,229.355220
70,16,0,56616,229.936597
71,19,0,56756,230.499377
72,8,0,56904,231.091830
73,1,0,57048,231.672542
74,2,0,57196,232.256942
75,3,0,57332,232.811647
76,18,0,57476,233.376504
77,8,0,57616,233.949315
78,12,0,57764,234.529590
79,7,0,57916,235.138819
80,17,0,58056,235.699531
81,0,0,58192,236.249357
82,15,0,58332,236.824310
83,3,0,58488,237.431583
84,19,0,58624,237.974334
85,13,0,58772,238.569386
86,2,0,58916,239.149695
87,3,0,59060,239.713912
88,0,0,59204,240.295634
89,4,0,59344,240.858955
90,14,0,59496,241.469149
91,13,0,59632,242.003913
92,14,0,59772,242.574322
93,10,0,59920,243.165251
94,3,0,60068,243.750575
95,7,0,60208,244.310272
96,6,0,60344,244.874336
97,4,0,60496,245.461355
98,6,0,60636,246.024329
99,12,0,60788,246.634342
