index,image_id,is_target,buffer_index,timestamp
0,11,0,23048,95.668771
1,1,0,23164,96.142202
2,14,0,23276,96.568897
3,1,0,23372,97.028366
4,0,0,23504,97.529972
5,2,0,23580,97.950062
6,1,0,23684,98.431953
7,13,0,23800,98.839603
8,2,0,23896,99.325101
9,6,0,24012,99.820234
10,2,0,24072,100.242728
11,0,0,24228,100.635281
12,2,0,24348,101.093648
13,7,0,24476,101.600849
14,2,0,24584,101.988087
15,17,0,24700,102.528796
16,18,0,24792,102.894584
17,4,0,24900,103.329265
18,10,0,25064,103.848343
19,0,0,25144,104.244789
20,19,0,25272,104.717210
21,9,0,25408,105.255447
22,0,0,25504,105.615695
23,1,0,25600,106.021192
24,12,0,25684,106.504862
25,1,0,25832,106.955553
26,0,0,25920,107.395211
27,2,0,26056,107.833747
28,0,0,26156,108.288396
29,1,0,26260,108.725703
30,0,0,26360,109.259055
31,1,0,26496,109.623705
32,2,0,26584,110.127293
33,8,0,26748,110.649029
34,16,0,26836,110.983792
35,2,0,26956,111.439844
36,0,0,27060,111.898495
37,1,0,27172,112.323880
38,5,0,27292,112.772734
39,15,0,27404,113.221839
40,3,0,27532,113.719390
