index,image_id,is_target,buffer_index,timestamp
0,8,0,5260,29.927072
1,17,0,5408,30.515710
2,8,0,5560,31.094213
3,1,0,5684,31.677070
4,19,0,5840,32.228287
5,2,0,5992,32.833595
6,3,0,6124,33.387155
7,13,0,6272,33.982294
8,19,0,6416,34.543206
9,0,0,6568,35.139470
10,13,0,6708,35.690686
11,9,0,6840,36.253412
12,0,0,6988,36.830649
13,12,0,7136,37.398058
14,1,0,7280,37.988407
15,11,0,7428,38.586838
16,3,0,7568,39.139345
17,11,0,7716,39.722288
18,12,0,7860,40.333200
19,16,0,7996,40.843444
20,4,0,8148,41.468068
21,1,0,8300,42.055642
22,9,0,8428,42.578095
23,10,0,8576,43.149697
24,18,0,8712,43.718449
25,7,0,8860,44.309351
26,13,0,9008,44.892205
27,3,0,9152,45.463410
28,18,0,9296,46.051710
29,7,0,9440,46.619331
30,8,0,9572,47.175657
31,16,0,9728,47.779811
32,8,0,9872,48.353490
33,19,0,10028,48.962013
34,16,0,10152,49.506037
35,14,0,10296,50.104727
36,10,0,10440,50.618475
37,17,0,10588,51.210270
38,18,0,10736,51.823185
39,2,0,10880,52.368334
40,6,0,11016,52.926155
41,5,0,11168,53.540554
42,14,0,11312,54.098077
43,2,0,11440,54.654277
44,10,0,11596,55.267183
45,5,0,11732,55.805717
46,17,0,11884,56.403338
47,4,0,12032,56.993040
48,15,0,12168,57.537961
49,11,0,12316,58.115993
50,10,0,12460,58.688435
51,17,0,12596,59.251711
52,6,0,12736,59.818425
53,18,0,12884,60.403132
54,9,0,13040,61.026766
55,4,0,13168,61.566843
56,5,0,13312,62.120865
57,3,0,13452,62.703227
58,5,0,13600,63.268474
59,6,0,13752,63.857350
60,13,0,13896,64.460483
61,14,0,14044,65.024370
62,19,0,14176,65.582228
63,7,0,14320,66.146689
64,3,0,14472,66.739587
65,18,0,14624,67.358096
66,10,0,14756,67.884807
67,5,0,14904,68.490811
68,15,0,15044,69.030439
69,19,0,15188,69.603236
70,1,0,15328,70.178370
71,0,0,15484,70.801752
72,4,0,15616,71.363398
73,14,0,15768,71.936682
74,11,0,15908,72.487869
75,7,0,16052,73.057869
76,4,0,16188,73.618450
77,15,0,16328,74.209170
78,9,0,16472,74.771758
79,17,0,16628,75.406638
80,13,0,16768,75.939440
81,2,0,16908,76.505449
82,14,0,17048,77.068451
83,0,0,17200,77.650742
84,12,0,17344,78.240293
85,6,0,17484,78.804534
86,2,0,17636,79.419573
87,0,0,17780,79.983033
88,6,0,17920,80.553253
89,15,0,18064,81.123024
90,9,0,18200,81.693159
91,15,0,18352,82.292016
92,7,0,18492,82.826829
93,1,0,18644,83.445413
94,8,0,18784,83.985410
95,11,0,18928,84.584446
96,16,0,19068,85.130375
97,12,0,19208,85.722897
98,16,0,19356,86.277810
99,12,0,19508,86.932985
