index,image_id,is_target,buffer_index,timestamp
0,17,0,11412,52.137574
1,4,0,11584,52.732224
2,6,0,11720,53.328551
3,17,0,11856,53.918918
4,8,0,12016,54.495808
5,1,0,12168,55.041497
6,3,0,12308,55.608279
7,18,0,12440,56.200038
8,8,0,12588,56.780144
9,11,0,12740,57.347555
10,1,0,12836,57.900119
11,6,0,13000,58.502603
12,12,0,13160,59.132618
13,4,0,13276,59.637249
14,14,0,13444,60.237068
15,16,0,13580,60.838703
16,1,0,13740,61.362465
17,7,0,13888,61.925158
18,18,0,14012,62.537026
19,3,0,14152,63.096328
20,18,0,14284,63.648901
21,11,0,14476,64.272504
22,0,0,14620,64.839868
23,15,0,14752,65.370080
24,3,0,14912,66.017179
25,2,0,15028,66.530101
26,10,0,15196,67.148000
27,13,0,15332,67.705112
28,10,0,15476,68.317226
29,5,0,15624,68.877469
30,8,0,15760,69.402788
31,10,0,15904,70.108874
32,19,0,16036,70.570226
33,1,0,16196,71.153682
34,9,0,16316,71.768866
35,4,0,16476,72.308437
36,5,0,16616,72.854782
37,16,0,16772,73.452268
38,11,0,16916,74.052178
39,19,0,17056,74.585156
40,0,0,17200,75.157489
41,3,0,17360,75.816177
42,7,0,17476,76.345816
43,17,0,17568,76.906628
44,13,0,17704,77.499077
45,12,0,17884,78.041354
46,0,0,18072,78.648501
47,2,0,18216,79.246111
48,15,0,18356,79.790016
49,5,0,18496,80.344453
50,19,0,18648,80.956572
51,14,0,18768,81.487774
52,6,0,18896,82.130299
53,9,0,19032,82.679791
54,16,0,19216,83.255887
55,1,0,19348,83.824457
56,18,0,19496,84.371782
57,10,0,19672,85.086940
58,3,0,19788,85.506462
59,7,0,19904,86.087138
60,14,0,20060,86.692539
61,4,0,20224,87.280144
62,12,0,20364,87.860178
63,7,0,20508,88.384718
64,13,0,20648,88.961190
65,19,0,20792,89.549989
66,15,0,20936,90.112128
67,9,0,21092,90.757422
68,0,0,21236,91.312111
69,15,0,21372,91.843727
70,11,0,21516,92.445180
71,14,0,21660,93.013512
72,11,0,21800,93.573971
73,15,0,21952,94.177830
74,18,0,22084,94.693895
75,2,0,22232,95.301465
76,14,0,22372,95.858587
77,16,0,22524,96.452696
78,7,0,22676,97.074665
79,9,0,22804,97.568998
80,13,0,22940,98.150143
81,5,0,23100,98.751588
82,2,0,23236,99.300070
83,19,0,23364,99.863881
84,16,0,23528,100.479815
85,13,0,23656,101.022949
86,4,0,23816,101.647916
87,9,0,23956,102.207301
88,6,0,24088,102.782600
89,8,0,24244,103.349687
90,17,0,24396,103.969950
91,10,0,24532,104.498311
92,5,0,24672,105.069602
93,12,0,24808,105.612659
94,6,0,24964,106.211712
95,8,0,25108,106.789612
96,12,0,25260,107.433730
97,0,0,25392,107.924750
98,2,0,25532,108.496132
99,17,0,25716,109.241470
