index,image_id,is_target,buffer_index,timestamp
0,5,0,38200,155.409172
1,7,0,38340,155.990065
2,15,0,38484,156.559181
3,2,0,38632,157.134167
4,3,0,38780,157.734982
5,0,0,38912,158.276920
6,13,0,39064,158.859170
7,2,0,39188,159.427495
8,11,0,39348,160.014430
9,9,0,39500,160.639271
10,1,0,39632,161.153946
11,19,0,39788,161.747514
12,10,0,39924,162.324207
13,7,0,40072,162.885717
14,18,0,40204,163.451916
15,19,0,40352,164.026902
16,13,0,40504,164.637749
17,12,0,40644,165.199340
18,8,0,40788,165.751916
19,1,0,40928,166.335377
20,6,0,41072,166.912944
21,18,0,41224,167.536633
22,14,0,41364,168.055506
23,2,0,41516,168.677487
24,1,0,41648,169.201893
25,6,0,41804,169.815401
26,12,0,41940,170.361512
27,8,0,42080,170.936612
28,9,0,42224,171.509029
29,16,0,42364,172.076935
30,6,0,42512,172.666213
31,12,0,42656,173.260546
32,11,0,42800,173.830494
33,3,0,42940,174.408995
34,15,0,43084,174.951900
35,8,0,43224,175.526912
36,18,0,43372,176.101891
37,5,0,43520,176.690469
38,1,0,43668,177.298168
39,7,0,43808,177.835293
40,4,0,43952,178.439093
41,6,0,44096,179.018198
42,7,0,44236,179.556620
43,8,0,44380,180.140031
44,10,0,44528,180.732619
45,17,0,44668,181.276878
46,9,0,44816,181.883644
47,16,0,44952,182.434042
48,13,0,45100,183.054415
49,19,0,45248,183.615616
50,3,0,45384,184.151899
51,14,0,45528,184.747968
52,3,0,45668,185.303350
53,17,0,45824,185.928228
54,16,0,45964,186.461820
55,15,0,46104,187.046845
56,2,0,46244,187.601914
57,6,0,46392,188.197859
58,2,0,46544,188.806888
59,19,0,46680,189.340113
60,3,0,46824,189.910610
61,14,0,46968,190.491165
62,4,0,47108,191.057345
63,15,0,47256,191.633565
64,9,0,47400,192.232442
65,13,0,47556,192.864860
66,11,0,47688,193.367548
67,18,0,47832,193.956298
68,7,0,47980,194.532232
69,5,0,48116,195.088710
70,17,0,48264,195.668521
71,16,0,48400,196.265257
72,10,0,48556,196.838588
73,4,0,48684,197.407339
74,11,0,48836,197.970043
75,15,0,48980,198.545052
76,14,0,49124,199.129177
77,17,0,49272,199.712495
78,19,0,49412,200.264380
79,0,0,49544,200.833690
80,11,0,49696,201.440249
81,0,0,49844,201.995299
82,5,0,49980,202.551894
83,0,0,50128,203.132480
84,4,0,50280,203.756696
85,10,0,50412,204.292522
86,5,0,50556,204.861756
87,0,0,50704,205.440146
88,9,0,50844,206.001885
89,13,0,50984,206.576898
90,12,0,51136,207.164240
91,16,0,51276,207.726899
92,8,0,51420,208.301885
93,17,0,51564,208.951152
94,18,0,51712,209.472760
95,12,0,51856,210.040289
96,14,0,51992,210.601896
97,1,0,52140,211.199782
98,4,0,52284,211.771516
99,10,0,52424,212.327743
