index,image_id,is_target,buffer_index,timestamp
0,18,0,5028,24.954977
1,19,0,5176,25.547818
2,7,0,5316,26.120872
3,8,0,5468,26.690087
4,15,0,5608,27.272707
5,5,0,5752,27.831959
6,1,0,5896,28.424492
7,8,0,6040,28.980238
8,15,0,6184,29.578470
9,9,0,6316,30.130889
10,6,1,6464,30.711912
11,3,0,6612,31.310232
12,10,0,6744,31.855062
13,9,0,6896,32.438068
14,6,1,7048,33.038451
15,4,0,7192,33.597204
16,13,0,7328,34.182612
17,18,0,7472,34.729989
18,11,0,7624,35.365338
19,14,0,7760,35.881645
20,9,0,7904,36.477778
21,1,0,8052,37.030102
22,19,0,8200,37.615564
23,9,0,8332,38.181355
24,15,0,8480,38.755084
25,10,0,8620,39.338471
26,9,0,8760,39.905048
27,19,0,8912,40.482898
28,10,0,9060,41.079461
29,17,0,9192,41.630060
30,14,0,9336,42.205044
31,16,0,9484,42.789140
32,7,0,9624,43.377246
33,11,0,9776,43.953829
34,12,1,9920,44.504991
35,13,0,10060,45.080112
36,0,0,10192,45.655690
37,14,0,10352,46.238438
38,6,1,10492,46.810045
39,11,0,10640,47.389689
40,14,0,10772,47.955233
41,4,0,10924,48.536161
42,5,0,11064,49.105099
43,7,0,11204,49.679967
44,13,0,11348,50.255313
45,18,0,11500,50.844814
46,11,0,11644,51.425112
47,0,0,11788,51.985351
48,12,1,11936,52.557219
49,1,0,12072,53.131252
50,7,0,12220,53.716911
51,3,0,12364,54.286579
52,13,0,12508,54.857622
53,0,0,12652,55.432570
54,6,1,12796,56.005254
55,16,0,12940,56.580127
56,15,0,13084,57.155569
57,12,1,13228,57.740946
58,4,0,13372,58.316329
59,0,0,13516,58.882318
60,3,0,13656,59.455089
61,16,0,13804,60.056276
62,18,0,13940,60.622200
63,5,0,14092,61.184035
64,10,0,14236,61.781303
65,6,1,14376,62.336405
66,8,0,14520,62.920447
67,1,0,14664,63.491640
68,10,0,14808,64.069299
69,19,0,14952,64.644010
70,2,1,15096,65.226028
71,18,0,15240,65.783804
72,16,0,15384,66.373716
73,4,0,15528,66.951528
74,5,0,15672,67.529978
75,13,0,15820,68.112294
76,3,0,15960,68.673862
77,4,0,16100,69.230158
78,17,0,16248,69.828549
79,2,1,16388,70.390432
80,0,0,16536,70.960211
81,12,1,16680,71.541154
82,3,0,16820,72.124425
83,16,0,16964,72.682415
84,17,0,17108,73.264053
85,11,0,17248,73.830278
86,15,0,17400,74.419287
87,2,1,17532,74.980179
88,8,0,17684,75.562746
89,2,1,17828,76.131427
90,17,0,17972,76.720511
91,7,0,18116,77.281855
92,17,0,18260,77.860441
93,14,0,18400,78.436013
94,1,0,18548,79.016754
95,19,0,18692,79.596697
96,5,0,18828,80.156409
97,8,0,18976,80.730163
98,12,1,19120,81.329568
99,2,1,19268,81.893149
