index,image_id,is_target,buffer_index,timestamp
0,7,0,68656,278.109581
1,18,0,68812,278.728097
2,19,0,68948,279.272918
3,17,0,69088,279.846475
4,13,0,69236,280.420139
5,12,0,69380,281.003592
6,17,0,69520,281.559641
7,1,0,69672,282.168481
8,5,0,69816,282.743133
9,11,0,69956,283.307232
10,9,0,70088,283.859595
11,14,0,70244,284.452777
12,16,0,70384,285.023938
13,1,0,70524,285.584584
14,6,0,70668,286.159594
15,4,0,70816,286.748134
16,10,0,70956,287.314046
17,12,0,71100,287.884594
18,14,0,71252,288.485001
19,8,0,71388,289.051806
20,3,0,71532,289.609578
21,16,0,71680,290.199155
22,11,0,71824,290.771360
23,10,0,71972,291.371756
24,8,0,72108,291.916925
25,3,0,72252,292.492965
26,7,0,72400,293.081835
27,13,0,72540,293.640218
28,0,0,72688,294.227691
29,10,0,72828,294.802022
30,7,0,72972,295.373444
31,16,0,73120,295.957594
32,11,0,73264,296.537090
33,5,0,73400,297.084570
34,18,0,73544,297.664121
35,2,0,73696,298.262904
36,15,0,73832,298.809642
37,14,0,73980,299.425610
38,5,0,74116,299.959634
39,6,0,74272,300.564155
40,12,0,74412,301.129087
41,4,0,74556,301.727448
42,2,0,74700,302.279386
43,10,0,74844,302.872004
44,7,0,74984,303.415414
45,19,0,75132,304.017241
46,9,0,75268,304.559598
47,5,0,75412,305.134596
48,1,0,75564,305.737673
49,3,0,75700,306.284620
50,15,0,75848,306.878488
51,6,0,75988,307.434658
52,9,0,76132,308.017949
53,19,0,76276,308.587822
54,18,0,76424,309.177594
55,15,0,76572,309.765454
56,16,0,76708,310.310186
57,7,0,76856,310.907510
58,10,0,76992,311.459608
59,1,0,77136,312.036806
60,13,0,77288,312.635050
61,2,0,77428,313.193820
62,16,0,77576,313.785397
63,15,0,77716,314.347481
64,11,0,77864,314.945191
65,17,0,78000,315.484615
66,14,0,78144,316.060418
67,4,0,78292,316.649031
68,8,0,78432,317.211853
69,12,0,78580,317.805757
70,13,0,78724,318.390482
71,2,0,78860,318.934584
72,3,0,79012,319.534033
73,0,0,79152,320.089732
74,17,0,79292,320.659579
75,19,0,79444,321.262976
76,18,0,79580,321.809585
77,12,0,79728,322.394480
78,0,0,79876,322.987307
79,11,0,80012,323.534587
80,0,0,80156,324.109629
81,9,0,80300,324.684627
82,8,0,80448,325.282733
83,6,0,80588,325.838153
84,4,0,80740,326.452772
85,6,0,80876,326.992813
86,5,0,81028,327.597643
87,8,0,81160,328.134641
88,4,0,81308,328.715032
89,14,0,81456,329.311360
90,9,0,81596,329.864004
91,0,0,81736,330.434585
92,2,0,81884,331.014357
93,19,0,82024,331.584712
94,15,0,82176,332.187857
95,17,0,82316,332.755364
96,13,0,82468,333.351664
97,3,0,82604,333.898782
98,18,0,82752,334.488579
99,1,0,82892,335.053132
