index,image_id,is_target,buffer_index,timestamp
0,1,0,892,5.752057
1,13,0,1024,6.327050
2,4,0,1160,6.902178
3,13,0,1296,7.477160
4,3,0,1436,8.052124
5,8,0,1576,8.627397
6,15,0,1712,9.202183
7,16,0,1848,9.777119
8,14,0,1988,10.352090
9,4,0,2124,10.927107
10,12,0,2260,11.502260
11,18,0,2400,12.077060
12,16,0,2536,12.652063
13,8,0,2672,13.227059
14,0,0,2812,13.802046
15,5,0,2948,14.377109
16,19,0,3084,14.952099
17,10,0,3224,15.527090
18,9,0,3360,16.102097
19,11,0,3496,16.677217
20,7,0,3636,17.252093
21,12,0,3772,17.827045
22,17,0,3908,18.402051
23,0,0,4048,18.977041
24,5,0,4184,19.554563
25,0,0,4320,20.127148
26,5,0,4456,20.702143
27,8,0,4596,21.277124
28,9,0,4732,21.852100
29,10,0,4872,22.427138
30,7,0,5008,23.002162
31,11,0,5148,23.577223
32,1,0,5284,24.152055
33,13,0,5420,24.727135
34,9,0,5556,25.302133
35,19,0,5696,25.877123
36,15,0,5832,26.452071
37,19,0,5968,27.027161
38,7,0,6104,27.602067
39,12,0,6244,28.177409
40,1,0,6380,28.752111
41,18,0,6516,29.327107
42,17,0,6656,29.902147
43,12,0,6792,30.477051
44,6,0,6932,31.052620
45,1,0,7068,31.627354
46,15,0,7204,32.202199
47,5,0,7340,32.777083
48,11,0,7480,33.352137
49,13,0,7616,33.927161
50,18,0,7756,34.502053
51,8,0,7892,35.077058
52,1,0,8028,35.652202
53,8,0,8164,36.227151
54,14,0,8304,36.802105
55,2,0,8440,37.377126
56,4,0,8576,37.952134
57,2,0,8716,38.527779
58,18,0,8852,39.102163
59,19,0,8992,39.677112
60,7,0,9128,40.252067
61,16,0,9264,40.827092
62,12,0,9400,41.402158
63,10,0,9540,41.977090
64,6,0,9676,42.552128
65,17,0,9812,43.127117
66,14,0,9952,43.704547
67,2,0,10088,44.277169
68,11,0,10224,44.852606
69,6,0,10360,45.427097
70,3,0,10500,46.002054
71,4,0,10636,46.577139
72,15,0,10772,47.152172
73,2,0,10912,47.727122
74,6,0,11048,48.302106
75,9,0,11184,48.877129
76,14,0,11320,49.452131
77,6,0,11460,50.027409
78,3,0,11596,50.602099
79,5,0,11732,51.177145
80,17,0,11868,51.752166
81,14,0,12008,52.327151
82,4,0,12144,52.902160
83,0,0,12280,53.477158
84,19,0,12416,54.052131
85,2,0,12556,54.627167
86,13,0,12692,55.202098
87,10,0,12832,55.777520
88,3,0,12968,56.352061
89,0,0,13104,56.927061
90,11,0,13240,57.502072
91,15,0,13376,58.077130
92,18,0,13512,58.652183
93,16,0,13652,59.227101
94,17,0,13788,59.802342
95,7,0,13924,60.377075
96,10,0,14064,60.952107
97,9,0,14200,61.527563
98,3,0,14336,62.102139
99,16,0,14476,62.677108
