index,image_id,is_target,buffer_index,timestamp
0,3,0,0,13.368496
1,0,0,0,13.943607
2,10,0,0,14.518581
3,3,0,0,15.093584
4,5,0,0,15.668575
5,19,0,0,16.243638
6,9,0,0,16.818569
7,12,0,0,17.393525
8,13,0,0,17.968526
9,18,0,0,18.543611
10,3,0,0,19.118565
11,2,0,0,19.693585
12,17,0,0,20.268619
13,18,0,0,20.843622
14,16,0,0,21.418531
15,9,0,0,21.993600
16,13,0,0,22.568632
17,1,0,0,23.143571
18,14,0,0,23.718690
19,16,0,0,24.293577
20,11,0,0,24.868556
21,7,0,0,25.443620
22,14,0,0,26.018541
23,11,0,0,26.593537
24,17,0,0,27.168520
25,6,0,0,27.743599
26,2,0,0,28.318524
27,5,0,0,28.893542
28,2,0,0,29.468646
29,17,0,0,30.043601
30,15,0,0,30.618546
31,17,0,0,31.193585
32,8,0,0,31.768630
33,9,0,0,32.343584
34,7,0,0,32.918597
35,0,0,0,33.493586
36,18,0,0,34.068644
37,6,0,0,34.643595
38,8,0,0,35.218626
39,6,0,0,35.793572
40,1,0,0,36.368564
41,10,0,0,36.943802
42,11,0,0,37.518597
43,15,0,0,38.093628
44,1,0,0,38.668517
45,5,0,0,39.243518
46,13,0,0,39.818527
47,4,0,0,40.393719
48,13,0,0,40.968608
49,15,0,0,41.543577
50,3,0,0,42.118612
51,0,0,0,42.693553
52,19,0,0,43.268643
53,13,0,0,43.843595
54,2,0,0,44.418566
55,16,0,0,44.993522
56,1,0,0,45.568556
57,0,0,0,46.144588
58,4,0,0,46.718571
59,8,0,0,47.293593
60,0,0,0,47.868536
61,6,0,0,48.443586
62,4,0,0,49.018535
63,3,0,0,49.593560
64,4,0,0,50.168540
65,14,0,0,50.743533
66,2,0,0,51.318635
67,1,0,0,51.893594
68,12,0,0,52.468593
69,18,0,0,53.043602
70,11,0,0,53.618649
71,8,0,0,54.193578
72,9,0,0,54.768560
73,11,0,0,55.343556
74,17,0,0,55.918560
75,14,0,0,56.493621
76,7,0,0,57.068668
77,5,0,0,57.643566
78,16,0,0,58.218618
79,12,0,0,58.793606
80,18,0,0,59.368589
81,19,0,0,59.943590
82,10,0,0,60.518577
83,14,0,0,61.093595
84,8,0,0,61.668525
85,10,0,0,62.243529
86,6,0,0,62.818603
87,19,0,0,63.393524
88,7,0,0,63.968581
89,9,0,0,64.543563
90,10,0,0,65.118628
91,4,0,0,65.693679
92,12,0,0,66.268610
93,7,0,0,66.843658
94,15,0,0,67.418644
95,16,0,0,67.993581
96,19,0,0,68.568696
97,5,0,0,69.143621
98,15,0,0,69.718580
99,12,0,0,70.293545
